Member,Prefix,FirstName,LastName,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Clark,Hon.,Katherine M.,Clark,20007336,SP,Apple Inc.,AAPL,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Apple Inc.,AAPL,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"blackRock, Inc.",BLK,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"blackRock, Inc.",BLK,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Check Point Software Technologies ltd.,,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Check Point Software Technologies ltd.,,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,China Mobile limited,CHl,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,China Mobile limited,CHl,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Coca,KO,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Coca,KO,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,d/b/A Chubb limited New,CB,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRAID Owner Asset Transaction Date Notification Amount
Clark,Hon.,Katherine M.,Clark,20007336,SP,d/b/A Chubb limited New,CB,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,discover Financial Services,dFS,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,discover Financial Services,dFS,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"dominion Energy, Inc.",D,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"dominion Energy, Inc.",D,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,general Electric Company,GE,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,general Electric Company,GE,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,glaxoSmithKline PlC,gSK,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRAID Owner Asset Transaction Date Notification Amount
Clark,Hon.,Katherine M.,Clark,20007336,SP,glaxoSmithKline PlC,gSK,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Home depot, Inc.",HD,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Home depot, Inc.",HD,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,JP Morgan Chase & Co.,JPM,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,JP Morgan Chase & Co.,JPM,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Metlife, Inc.",MET,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Metlife, Inc.",MET,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Microsoft Corporation,MSFT,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Microsoft Corporation,MSFT,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Nike, Inc.",NKE,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Nike, Inc.",NKE,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Novo Nordisk A/S,NVO,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Novo Nordisk A/S,NVO,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Oracle Corporation,ORCL,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRAID Owner Asset Transaction Date Notification Amount
Clark,Hon.,Katherine M.,Clark,20007336,SP,Oracle Corporation,ORCL,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Pioneer Natural Resources Company,PXd,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Pioneer Natural Resources Company,PXd,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Starbucks Corporation,SBUX,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRAID Owner Asset Transaction Date Notification Amount
Clark,Hon.,Katherine M.,Clark,20007336,SP,Starbucks Corporation,SBUX,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,unitedHealth group Incorporated,UNH,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,unitedHealth group Incorporated,UNH,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Visa Inc.,V,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,Visa Inc.,V,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Waste Management, Inc.",WM,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise Traditional IRA
Clark,Hon.,Katherine M.,Clark,20007336,SP,"Waste Management, Inc.",WM,10/11/2016,04/26/2017,"$1,001",-,New,Subholding of: Ameriprise SEP IRA
Conaway,Hon.,K. Michael,Conaway,20008516,SP,"R2000 ARN ISSUER SEK CAP 13.83% S 11/22/2017 11/22/2017 $50,001",,Asset,Transaction,Date,Notification,New,R2000 ARN ISSUER SEK CAP 13.83% Redemption
Conaway,Hon.,K. Michael,Conaway,20008162,SP,"Visa Inc.  P 08/9/2017 08/14/2017 $15,001",V,Asset,Transaction,Date,Notification,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20007185,SP,"WELLS FARGO & COMPANY JR S 04/20/2017 04/25/2017 $15,001",WFC,Asset,Transaction,Date,Notification,New,WELLS FARGO & COMPANY JR SUBORDNTD SER K GLB VAR% PERPETUAL CALLABLE
Conaway,Hon.,K. Michael,Conaway,20008516,SP,AT&T Inc.,T,11/30/2017,12/4/2017,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,Hon.,K. Michael,Conaway,20008516,SP,Trimble Inc.,TRMB,11/30/2017,12/4/2017,"$1,001",-,New,Subholding of: SP E62 (Edward Jones)
Conaway,Hon.,K. Michael,Conaway,20006448,SP,R2000 CLIRN ISSUER CIbC CaP,,12/27/2016,12/30/2016,"$50,001",-,New,"R2000 CLIRN ISSUER CIbC CaP 18.18% SV 1,217.325 DUE 07/27/18 bUF 10%"
Conaway,Hon.,K. Michael,Conaway,20006448,SP,SP500 bEaRaRN ISS baRC CaP 13.5%,,12/27/2016,12/30/2016,"$50,001",-,New,SP500 bEaRaRN ISS baRC CaP 13.5% SV 2090.10 DUE 07/28/17
Conaway,Hon.,K. Michael,Conaway,20006448,SP,aRLINgToN TEX HIgHER ED FIN,,12/7/2016,12/12/2016,"$50,001",-,New,aRLINgToN TEX HIgHER ED FIN CoRP ED REV SER a RF JUL16 05.000%DEC01 2051
Conaway,Hon.,K. Michael,Conaway,20006448,SP,TEXaS ST TRaNSN CoMMN,TXN,12/7/2016,12/12/2016,"$50,001",-,New,TEXaS ST TRaNSN CoMMN-HWY IMPT MaY16 05.000%aPR01 2041
Conaway,Hon.,K. Michael,Conaway,20008516,SP,Raytheon Company,RTN,11/3/2017,11/7/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008516,SP,The Kraft Heinz Company,KHC,11/3/2017,11/7/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008516,SP,SP500 CLIRN ISSUER bAC CAP 16.60%,,11/28/2017,11/30/2017,"$50,001",-,New,"SP500 CLIRN ISSUER bAC CAP 16.60% SV 2,036.71 DUE 03/28/18"
Conaway,Hon.,K. Michael,Conaway,20008516,SP,SX5E CLIRN ISSUER bOFA CAP,,11/28/2017,11/30/2017,"$50,001",-,New,"SX5E CLIRN ISSUER bOFA CAP 25.90% SV 3,333.96 DUE 02/22/19"
Conaway,Hon.,K. Michael,Conaway,20008516,SP,R2000 ARN ISSUER HSbC CAP 12.75%,,11/21/2017,11/29/2017,"$50,001",-,New,"R2000 ARN ISSUER HSbC CAP 12.75% SV 1,518.89 DUE 01/24/19"
Conaway,Hon.,K. Michael,Conaway,20008516,SP,SX5E ARN ISSUER bOFA CAP 19.23%,,11/21/2017,11/29/2017,"$50,001",-,New,"SX5E ARN ISSUER bOFA CAP 19.23% SV 3,579.32 DUE 01/25/19"
Conaway,Hon.,K. Michael,Conaway,20008516,SP,SPDR DOW JONES INDUST AV ETF,,11/21/2017,11/24/2017,"$1,001",-,New,SPDR DOW JONES INDUST AV ETF TRUST
Conaway,Hon.,K. Michael,Conaway,20008516,SP,"Cisco Systems, Inc.",CSCO,11/20/2017,11/22/2017,"$1,001",-,New,Subholding of: Trust M69 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008516,SP,"Endologix, Inc.",ELgX,11/20/2017,11/22/2017,"$1,001",-,New,Subholding of: SP M40 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008516,SP,R2000 ARN ISSUER SEK CAP 13.83%,,11/22/2017,11/22/2017,"$50,001",-,New,R2000 ARN ISSUER SEK CAP 13.83% Redemption
Conaway,Hon.,K. Michael,Conaway,20008516,SP,SX5E LIRN ISSUER HSbC PART,,11/20/2017,11/22/2017,"$15,001",-,New,"SX5E LIRN ISSUER HSbC PART 118.00% SV 3,669.79 DUE 03/27/20"
Conaway,Hon.,K. Michael,Conaway,20008329,SP,SP500 ARN ISSuER bOFA CAP 10.00%,,10/26/2017,11/2/2017,"$50,001",-,New,"SP500 ARN ISSuER bOFA CAP 10.00% SV 2,560.40 DuE 12/21/18"
Conaway,Hon.,K. Michael,Conaway,20008329,SP,SX5E ARN ISSuER bOFA CAP 17.70%,,10/26/2017,11/2/2017,"$15,001",-,New,"SX5E ARN ISSuER bOFA CAP 17.70% SV 3,637.20 DuE 12/21/18"
Conaway,Hon.,K. Michael,Conaway,20008516,SP,general Electric Company,GE,11/15/2017,11/17/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008516,SP,Northrop grumman Corporation,NOC,11/15/2017,11/17/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008329,SP,"PNC Financial Services group, Inc.",PNC,10/4/2017,10/6/2017,"$15,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008329,SP,Walt Disney Company,DIS,10/4/2017,10/6/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)aSSet claSS DetailS
Conaway,Hon.,K. Michael,Conaway,20008172,SP,SX5E STEPUP ISSUER bNS STEP,,09/28/2017,10/6/2017,"$15,001",-,New,"SX5E STEPUP ISSUER bNS STEP 30.00% SV 3,563.64 DUE 09/24/20"
Conaway,Hon.,K. Michael,Conaway,20008172,SP,R2000 STEPUP ISSUER bARC STEP,,09/28/2017,10/5/2017,"$50,001",-,New,"R2000 STEPUP ISSUER bARC STEP 35.00% SV 1,488.786 DUE 09/30/22"
Conaway,Hon.,K. Michael,Conaway,20008172,SP,SX5E STEPUP ISSUER bNS STEP,,09/28/2017,10/5/2017,"$50,001",-,New,"SX5E STEPUP ISSUER bNS STEP 30.00% SV 3,563.64 DUE 09/24/20"
Conaway,Hon.,K. Michael,Conaway,20008329,SP,u.S. bancorp,USB,10/2/2017,10/4/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008329,SP,SP500 CLIRN ISSuER bAC CAP 14.04%,,10/27/2017,10/31/2017,"$100,001",-,New,"SP500 CLIRN ISSuER bAC CAP 14.04% SV 2,089.41 DuE 10/27/17 Redemption"
Conaway,Hon.,K. Michael,Conaway,20008329,JT,POWERSHARES QQQ TRuST SE 1,,10/19/2017,10/23/2017,"$1,001",-,New,POWERSHARES QQQ TRuST SE 1
Conaway,Hon.,K. Michael,Conaway,20008329,JT,SPDR DOW JONES INDuST AV ETF,,10/19/2017,10/23/2017,"$15,001",-,New,SPDR DOW JONES INDuST AV ETF TRuST
Conaway,Hon.,K. Michael,Conaway,20008329,JT,VANguARD 500 INDEX FuND SHS,,10/19/2017,10/23/2017,"$15,001",-,New,VANguARD 500 INDEX FuND SHS ETF
Conaway,Hon.,K. Michael,Conaway,20008329,JT,VANguARD FTSE DEVELOPED,,10/19/2017,10/23/2017,"$15,001",-,New,VANguARD FTSE DEVELOPED MARKETS ETF
Conaway,Hon.,K. Michael,Conaway,20008329,SP,American Express Company,AXP,10/17/2017,10/19/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008329,SP,JP Morgan Chase & Co.,JPM,10/17/2017,10/19/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008329,SP,unitedHealth group Incorporated,UNH,10/17/2017,10/19/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008172,SP,R2000 ARN ISSUER SEK CAP 14.28%,,09/29/2017,09/29/2017,"$50,001",-,New,"R2000 ARN ISSUER SEK CAP 14.28% SV 1,217.325 DUE 09/29/17 Redemption"
Conaway,Hon.,K. Michael,Conaway,20008172,SP,SX5E STEPUP ISSUER bAC STEP,,09/29/2017,09/29/2017,"$15,001",-,New,"SX5E STEPUP ISSUER bAC STEP 21.70% SV 3,019.34 DUE 09/29/17 Redemption"
Conaway,Hon.,K. Michael,Conaway,20008172,SP,SX5E STEPUP ISSUER HSbC STEP,,09/29/2017,09/29/2017,"$50,001",-,New,"SX5E STEPUP ISSUER HSbC STEP 30.00% SV 3,221.14 DUE 09/28/18 Redemption"
Conaway,Hon.,K. Michael,Conaway,20008172,SP,bank Nova Scotia Halifax Pfd 3 Ordinary,BAC,09/26/2017,09/28/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008172,SP,bank Nova Scotia Halifax Pfd 3 Ordinary,BAC,09/25/2017,09/27/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
Conaway,Hon.,K. Michael,Conaway,20008172,SP,Royal Dutch Shell PLC Royal Dutch,RDS.b,09/25/2017,09/27/2017,"$1,001",-,New,Subholding of: SP M81 (Merrill Lynch)
