Member,Prefix,FirstName,LastName,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Barletta,Hon.,Lou,Barletta,20005220,JT,AXA International Managed Volatility,,E,03/7/2016,03/7/2016,"$1,001 - $15,000",New,Annuity Auto Rebalance
Barletta,Hon.,Lou,Barletta,20005220,JT,Core Bond Index,,E,03/7/2016,03/7/2016,"$1,001 - $15,000",New,Annuity Auto Rebalance
Barletta,Hon.,Lou,Barletta,20005220,JT,Core Bond Index,,E,03/7/2016,03/7/2016,"$1,001 - $15,000",New,Annuity Auto Rebalance
Barletta,Hon.,Lou,Barletta,20005220,SP,Core Bond Index,,E,03/7/2016,03/7/2016,"$1,001 - $15,000",New,Annuity Auto Rebalance
Barletta,Hon.,Lou,Barletta,20005220,JT,Intermediate government Bond,,E,03/7/2016,03/7/2016,"$15,001 - $50,000",New,Annuity Auto Rebalance
Barletta,Hon.,Lou,Barletta,20005220,JT,Intermediate government Bond,,E,03/7/2016,03/7/2016,"$50,001 - $100,000",New,Annuity Auto Rebalance
Barletta,Hon.,Lou,Barletta,20005220,SP,Intermediate government Bond,,E,03/7/2016,03/7/2016,"$50,001 - $100,000",New,Annuity Auto Rebalance
Barletta,Hon.,Lou,Barletta,20004906,JT,Oppenheimer Ultra dividend Revenue,,P,03/30/2015,03/30/2015,"$1,001 - $15,000",New,Subholding of: Ameriprise Financial 7802
Barletta,Hon.,Lou,Barletta,20004720,JT,AXA 2000 Managed Volatility Portfolio,,S,02/8/2016,02/8/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,JT,AXA 2000 Managed Volatility Portfolio,,S,02/8/2016,02/8/2016,"$15,001 - $50,000",New,Annuity Rebalancing
Barletta,Hon.,Lou,Barletta,20004720,JT,AXA 400 Managed Volatility Portfolio,,S,02/8/2016,02/8/2016,"$1,001 - $15,000",New,Annuity Rebalancing
Barletta,Hon.,Lou,Barletta,20004720,JT,AXA 400 Managed Volatility Portfolio,,S,02/8/2016,02/8/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,JT,AXA 500 Managed Volatility Portfolio,,S,02/8/2016,02/8/2016,"$15,001 - $50,000",New,Annuity rebalance
Barletta,Hon.,Lou,Barletta,20004720,JT,AXA 500 Managed Volatility Portfolio,,S,02/8/2016,02/8/2016,"$15,001 - $50,000",New,Annuity Rebalancing
Barletta,Hon.,Lou,Barletta,20004720,JT,AXA International Managed Volatility,,S,02/8/2016,02/8/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,JT,Intermediate government Bond,,P,02/8/2016,02/8/2016,"$50,001 - $100,000",New,Annuity Rebalancing
Barletta,Hon.,Lou,Barletta,20004720,JT,Intermediate government Bond,,P,02/8/2016,02/8/2016,"$15,001 - $50,000",New,Annuity Rebalancing
Barletta,Hon.,Lou,Barletta,20004642,JT,Crimson Wine group Ltd,CWgL,S,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Leucadia National Corporation,LUK,S,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,"PowerShares QQQ Trust, Series 1",QQQ,S,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,SPdR & dividend ETF,SdY,S,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard High dividend Yield ETF -,,S,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Intermediate-Term Corporate,,P,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Mega Cap growth ETF,MgK,P,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Mid-Cap ETF - dNQ,Vo,S,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Short-Term Corporate Bond,,P,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Small-Cap ETF - dNQ,VB,S,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Total International Stock ETF,VXUS,P,02/18/2016,02/18/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA 2000 Managed Volatility Portfolio,,S,02/16/2016,02/16/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA 400 Managed Volatility Portfolio,,S,02/16/2016,02/16/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA 500 Managed Volatility Portfolio,,S,02/16/2016,02/16/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA International Managed Volatility,,S,02/16/2016,02/16/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,SP,Intermediate government Bond,,P,02/16/2016,02/16/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Mid-Cap ETF - dNQ,Vo,P,02/10/2016,02/10/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004642,JT,Vanguard Small-Cap ETF - dNQ,VB,P,02/10/2016,02/10/2016,"$1,001 - $15,000",New,Subholding of: american Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004906,JT,PowerShares Buyback Achievers,PKW,P,01/8/2015,01/8/2015,"$15,001 - $50,000",New,Subholding of: Ameriprise Financial 7802
Barletta,Hon.,Lou,Barletta,20004906,JT,PowerShares Buyback Achievers,PKW,P,01/8/2015,01/8/2015,"$1,001 - $15,000",New,Subholding of: Ameriprise Financial IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,SPdR Select Sector Fund - Health Care,XLV,S,01/7/2016,01/7/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004487,JT,Apple Inc,AAPL,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,JT,Colgate-Palmolive Company,CL,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,SP,First Trust Exchange-Traded Fund VI,FSLR,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 5494
Barletta,Hon.,Lou,Barletta,20004487,JT,First Trust Exchange-Traded Fund VI,FSLR,S,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,"Home depot, Inc",HD,S,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,JT,PowerShares Buyback Achievers,PKW,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,RevenueShares Large Cap,RWL,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,JT,RevenueShares Large Cap,RWL,S,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,SP,SPdR dow Jones Industrial Average,,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 5494
Barletta,Hon.,Lou,Barletta,20004487,JT,SPdR dow Jones Industrial Average,,S,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,SPdR & dividend ETF,SdY,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004487,SP,Vanguard Extended Market ETF - dNQ,VXF,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 5494
Barletta,Hon.,Lou,Barletta,20004487,SP,Vanguard Financials ETF - dNQ,VFH,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard High dividend Yield ETF -,,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004487,SP,Vanguard Intermediate-Term Corporate,,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 5494
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Intermediate-Term Corporate,,P,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Intermediate-Term Corporate,,P,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Mega Cap growth ETF,MgK,P,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Mega Cap growth ETF,MgK,P,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,SP,Vanguard Mega Cap growth ETF,MgK,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 5494
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Mega Cap growth ETF,MgK,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Mid-Cap ETF - dNQ,VO,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Short-Term Corporate Bond,,P,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Short-Term Corporate Bond,,P,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004487,SP,Vanguard Short-Term Corporate Bond,,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 5494
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Small-Cap ETF - dNQ,VB,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004487,JT,Vanguard Small-Cap ETF - dNQ,VB,P,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise IRA 5494
Barletta,Hon.,Lou,Barletta,20004487,JT,WisdomTree dividend Ex-Financials,,S,01/29/2016,01/29/2016,"$15,001 - $50,000",New,Subholding of: American Enterprise IRA 3851
Barletta,Hon.,Lou,Barletta,20004487,JT,WisdomTree dividend Ex-Financials,,S,01/29/2016,01/29/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 7802
Barletta,Hon.,Lou,Barletta,20004906,SP,First Trust NASdAQ Technology,FSLR,P,01/27/2015,01/27/2015,"$1,001 - $15,000",New,Subholding of: Ameriprise Financial IRA 5494
Barletta,Hon.,Lou,Barletta,20004906,JT,First Trust NASdAQ Technology,FSLR,P,01/27/2015,01/27/2015,"$1,001 - $15,000",New,Subholding of: Ameriprise Financial IRA 3851
Barletta,Hon.,Lou,Barletta,20004906,JT,First Trust NASdAQ Technology,FSLR,P,01/27/2015,01/27/2015,"$1,001 - $15,000",New,Subholding of: Ameriprise Financial 9039
Barletta,Hon.,Lou,Barletta,20004906,JT,SPdR Select Sector Fund - Health Care,XLV,P,01/27/2015,01/27/2015,"$1,001 - $15,000",New,Subholding of: Ameriprise Financial 9039
Barletta,Hon.,Lou,Barletta,20004487,JT,RevenueShares Ultra dividend Fund,RdIV,S,01/15/2016,01/15/2016,"$1,001 - $15,000",New,Subholding of: American Enterprise 9039
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA 2000 Managed Volatility Portfolio,,S,01/13/2016,01/13/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA 400 Managed Volatility Portfolio,,S,01/13/2016,01/13/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA 500 Managed Volatility Portfolio,,S,01/13/2016,01/13/2016,"$1,001 - $15,000",New,Annuity Rebalance
Barletta,Hon.,Lou,Barletta,20004720,SP,AXA International Managed Volatility,,S,01/13/2016,01/13/2016,"$1,001 - $15,000",New,Annuity Rebalancing
Barletta,Hon.,Lou,Barletta,20004720,SP,Intermediate government Bond,,P,01/13/2016,01/13/2016,"$15,001 - $50,000",New,Annuity Rebalance
Blum,Hon.,Rodney Leland,Blum,20006055,JT,Exxon Mobil Corporation,XOM,P,09/26/2016,09/26/2016,"$100,001 - $250,000",New,
Blumenauer,Hon.,Earl,Blumenauer,20006337,SP,Northwest Natural gas Company,NWN,P,11/16/2016,12/9/2016,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Blumenauer,Hon.,Earl,Blumenauer,20006238,SP,Northwest Natural gas Company,NWN,P,11/15/2016,11/18/2016,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Blumenauer,Hon.,Earl,Blumenauer,20005741,SP,Northwest Natural gas Company,NWN,P,08/15/2016,08/18/2016,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Blumenauer,Hon.,Earl,Blumenauer,20005200,SP,Northwest Natural gas Company,NWN,P,05/13/2016,05/19/2016,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Blumenauer,Hon.,Earl,Blumenauer,20004637,SP,Northwest Natural gas Company,NWN,P,02/12/2016,02/18/2016,"$1,001 - $15,000",New,Reinvestment of dividend distribution
Brooks,Hon.,Susan W.,Brooks,20004306,SP,"alexar Therapeutics, Inc",,P,12/23/2015,01/3/2016,"$1,001 - $15,000",New,Investment
Brooks,Hon.,Mo,Brooks,20006400,SP,Issuer Direct Corporation,IsDR,S,12/14/2016,12/14/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20006400,SP,Issuer Direct Corporation,IsDR,S,12/13/2016,12/12/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Susan W.,Brooks,20004306,SP,"CaSTLE CREEK INVESToRS, LLC -",,S,12/11/2015,01/3/2016,"$50,001 - $100,000",New,Investment
Brooks,Hon.,Susan W.,Brooks,20004306,SP,"CaSTLE CREEK INVESToRS, LLC -",,S,12/11/2015,01/3/2016,"$50,001 - $100,000",New,Investment
Brooks,Hon.,Mo,Brooks,20006400,JT,"Inteliquent, Inc",IQNT,S,11/4/2016,11/4/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Susan W.,Brooks,20004306,SP,"Velicept Therapeutics, Inc",,P,11/23/2015,01/3/2016,"$1,001 - $15,000",New,Investment
Brooks,Hon.,Mo,Brooks,20006139,JT,North Carolina Med Care Commn,,P,11/1/2016,11/1/2016,"$15,001 - $50,000",New,
Brooks,Hon.,Mo,Brooks,20006139,JT,Marriott International - Class a,MAR,P,10/31/2016,10/31/2016,"$15,001 - $50,000",New,
Brooks,Hon.,Mo,Brooks,20006030,JT,aT&T Inc,T,P,10/10/2016,10/10/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20006030,JT,"lee Enterprises, Incorporated",lEE,S,09/7/2016,09/7/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20006030,JT,Tucows Inc,TCX,P,09/28/2016,09/28/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20006030,JT,Coca-Cola Company,KO,P,09/19/2016,09/19/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20005765,JT,"avon Products, Inc. Bonds",,S,08/5/2016,08/5/2016,"$1,001 - $15,000",New,"sale of avon Products, Inc. corporate bonds"
Brooks,Hon.,Mo,Brooks,20006030,JT,Baxter International Inc,BAX,S,08/31/2016,08/31/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20006030,JT,"Twenty-First Century Fox, Inc. - Class a",FOXa,P,08/31/2016,08/31/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20006030,SP,Issuer Direct Corporation,IsDR,P,08/29/2016,08/29/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20005765,JT,Wells Fargo & Company,WFC,P,08/23/2016,08/23/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20005765,JT,North Carolina CaP FaCs FIN agY,,P,08/22/2016,08/22/2016,"$15,001 - $50,000",New,
Brooks,Hon.,Mo,Brooks,20005765,JT,Tucows Inc,TCX,P,08/12/2016,08/12/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20005526,JT,PENNsYlVaNIa HIgHER EDu FaCs,,P,06/30/2016,06/30/2016,"$15,001 - $50,000",New,
Brooks,Hon.,Mo,Brooks,20005019,JT,"lee Enterprises, Incorporated",lEE,P,04/21/2016,04/21/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20004644,SP,Duke Energy Corporation,DUK,P,02/5/2016,02/5/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20004644,JT,North Carolina CaP FaCs FIN aCY REV,,P,02/5/2016,02/5/2016,"$1,001 - $15,000",New,
Brooks,Hon.,Mo,Brooks,20004717,JT,alabama s OID,,P,02/26/2016,02/26/2016,"$15,001 - $50,000",New,
