Member,Prefix,FirstName,LastName,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,,,S,Corporation,(SSB),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Walt,DIS,S,Company,(DIS),[ST],New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Alphabet Inc. - Class A,GOOGL,P,12/27/2019,01/05/2020,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Starbucks Corporation,SBUX,P,12/27/2019,01/05/2020,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY NOTE 4.25%,,P,12/23/2022,01/05/2023,4.25%,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,"Dominion Energy, Inc",D,S,12/15/2020,01/05/2021,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE,,P,12/08/2022,01/05/2023,"$15,001 -",New,Subholding of: INIRA
Allen,Hon.,Richard W.,Allen,20023082,SP,"Merck & Company, Inc. Common",MRK,S,11/30/2017,01/05/2018,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,TE Connectivity Ltd. New,TEL,P,11/30/2017,01/05/2018,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Walt Disney Company,DIS,P,11/30/2017,01/05/2018,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,TE Connectivity Ltd. New,TEL,S,11/20/2018,12/05/2018,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20024101,SP,US Treasury Bill 912797FH5,GS,P,11/16/2023,12/06/2023,"$1 - $1,000",New,Subholding of: CONT IRA
Allen,Hon.,Richard W.,Allen,20024101,SP,US Treasury Bill 912797GD3,GS,P,11/16/2023,12/06/2023,"$1 - $1,000",New,Subholding of: CONT IRA
Allen,Hon.,Richard W.,Allen,20024101,SP,US Treasury Bill 912797LL9,GS,P,11/16/2023,12/06/2023,"$1 - $1,000",New,Subholding of: CONT IRA
Allen,Hon.,Richard W.,Allen,20023082,SP,AbbVie Inc,ABBV,P,11/16/2020,12/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Chubb Limited,CB,P,11/16/2020,12/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Starbucks Corporation,SBUX,P,11/16/2020,12/05/2020,"$1,001 - $15,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,GENERAL ELECTRIC 5.55% DUE,GD,S,11/02/2017,12/05/2017,"$1,001 - $15,000",New,SALE OF CORPORATE BOND
Allen,Hon.,Richard W.,Allen,20023082,SP,CAE Inc. Ordinary Shares,CAE,S,10/31/2019,11/05/2019,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,"PayPal Holdings, Inc",PYPL,S,10/22/2021,11/05/2021,"$1,001 - $15,000",New,Subholding of: LIVTRID Owner Asset Transaction Date Notification Amount Cap.
Allen,Hon.,Richard W.,Allen,20023082,JT,"2000086463 SP PayPal Holdings, Inc",PYPL,S,10/22/2021,10/26/2021,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Accenture plc Class A Ordinary,ACN,S,10/17/2019,11/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Intuit Inc,INTU,S,10/17/2019,11/05/2019,"$50,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Marriott International - Class A,MAR,S,10/17/2019,11/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20024001,SP,"Activision Blizzard, Inc",ATVI,S,10/13/2023,11/06/2023,"$1,001 - $15,000",New,cash merger no longer publicly traded company
Allen,Hon.,Richard W.,Allen,20024001,JT,"Activision Blizzard, Inc",ATVI,S,10/13/2023,11/06/2023,"$15,001 -",New,cash merger no longer publicly traded company
Allen,Hon.,Richard W.,Allen,20024001,SP,The Charles Schwab Corporation,SCHW$D,P,10/10/2023,11/06/2023,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc."
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE,,P,10/07/2022,11/05/2022,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE,,P,10/07/2022,11/05/2022,"$100,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE,,P,10/07/2022,11/05/2022,"$15,001 -",New,Subholding of: INIRA
Allen,Hon.,Richard W.,Allen,20023082,SP,"Freeport-McMoRan, Inc",FCX,S,10/07/2021,11/05/2021,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,"2000086462 SP Freeport-McMoRan, Inc",FCX,S,10/04/2021,10/06/2021,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20024001,JT,US Treasury Bill 912797GD3,GS,P,10/03/2023,11/06/2023,"$1 - $1,000",New,Subholding of: SCH1
Allen,Hon.,Richard W.,Allen,20023082,JT,Johnson & Johnson,JNJ,P,10/02/2019,11/05/2019,"$1,001 - $15,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Abbott Laboratories,ABT,P,09/27/2019,10/05/2019,"$15,001 -",New,Subholding of: LIVTRID Owner Asset Transaction Date Notification Amount Cap.
Allen,Hon.,Richard W.,Allen,20023082,SP,Accenture plc Class A Ordinary,ACN,P,09/27/2019,10/05/2019,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Amgen Inc,AMGN,P,09/27/2019,10/05/2019,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,JT,Walt Disney Company,DIS,P,09/27/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023812,JT,US TREASURY NOTE DUE 12/31/23,91282CDR9,P,09/26/2023,10/05/2023,"$1 - $1,000",New,Subholding of: SCH1
Allen,Hon.,Richard W.,Allen,20023812,JT,US TREASURY NOTE DUE 3/21/24,912797LL9,P,09/26/2023,10/05/2023,"$1 - $1,000",New,Subholding of: SCH1
Allen,Hon.,Richard W.,Allen,20023082,JT,"2000070841 SP NextEra Energy, Inc",NEE,P,09/25/2020,10/02/2020,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,"BlackRock, Inc",BLK,P,09/24/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE,,P,09/19/2022,10/05/2022,"$100,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Dover Corporation,DOV,P,09/17/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,US Treasury Bill Due 9/7/23,912796YH6,P,09/16/2022,10/05/2022,"$1 - $1,000",New,Subholding of: IRA
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY NOTE 3.25%,,P,09/16/2022,10/05/2022,3.25%,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Abbott Laboratories,ABT,P,09/13/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,"Amazon.com, Inc",AMZN,P,09/10/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,American Water Works Company,AEP,P,09/10/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Costco Wholesale Corporation,COST,P,09/10/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Kimberly-Clark Corporation,KMB,P,09/10/2019,10/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Sherwin-Williams Company,SHW,P,09/10/2019,10/05/2019,"$50,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023622,SP,The Charles Schwab Corporation,SCHW$D,P,08/31/2023,09/05/2023,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,US T BILL DUE 03/26/20,912796SH3,P,08/30/2019,09/05/2019,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Amgen Inc,AMGN,P,08/29/2019,09/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Intuit Inc,INTU,P,08/29/2019,09/05/2019,"$50,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Royal Dutch Shell PLC Royal,RCL,P,08/29/2019,09/05/2019,"$50,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Verizon Communications Inc,VZ,P,08/29/2019,09/05/2019,"$50,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Accenture plc Class A Ordinary,ACN,P,08/28/2019,09/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Microsoft Corporation,MSFT,P,08/27/2019,09/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,"Paychex, Inc",PAYX,P,08/27/2019,09/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,3M Company,MMM,P,08/22/2019,09/05/2019,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Marriott International - Class A,MAR,P,08/22/2019,09/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,Walmart Inc,WMT,P,08/22/2019,09/05/2019,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,US T BILL DUE 02/14/19,912796QX0,P,08/21/2018,09/05/2018,"$1 - $1,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE 7/13/23,912796XQ7,P,08/19/2022,09/05/2022,"$1 - $1,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Amgen Inc,AMGN,P,08/18/2022,09/05/2022,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Chubb Limited,CB,P,08/18/2022,09/05/2022,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE 7/13/23,912796XQ7,P,08/18/2022,09/05/2022,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,2000097313 SP Walt Disney Company,DIS,S,08/11/2022,08/18/2022,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL24U T BILL,,P,07/17/2023,08/08/2023,"$1 - $1,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,"PayPal Holdings, Inc",PYPL,P,07/15/2021,08/05/2021,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,"Pfizer, Inc",PFE,P,07/15/2021,08/05/2021,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,2000069530 SP Chubb Limited,CB,P,07/02/2020,07/06/2020,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,"2000069531 SP Merck & Company, Inc. Common",MRK,P,07/02/2020,07/06/2020,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,2000069532 SP Starbucks Corporation,SBUX,S,07/02/2020,07/06/2020,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Walmart Inc,WMT,P,06/28/2018,07/05/2018,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,3M Company,MMM,P,06/19/2019,07/05/2019,"$1 - $1,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Dover Corporation,DOV,P,06/15/2020,07/05/2020,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,JT,2000085694 SP Dover Corporation,DOV,P,06/15/2020,06/22/2020,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Kimberly-Clark Corporation,KMB,P,06/07/2019,07/05/2019,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Bayer AG Ordinary Shares,BAYZF,S,06/07/2018,07/05/2018,"$1,001 - $15,000",New,CASH MERGER WITH MANDATORY SALE OF MONSANTO STOCK PREVIOUSLY OWNED - LISTED
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE 9/15/22,912796U49,P,05/23/2022,06/05/2022,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,"Paychex, Inc",PAYX,P,05/23/2018,06/05/2018,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Walmart Inc,WMT,S,05/23/2018,06/05/2018,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20022986,SP,The Charles Schwab Corporation,SCHW$D,P,05/18/2023,05/17/2023,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc."
Allen,Hon.,Richard W.,Allen,20023082,SP,3M Company,MMM,S,05/17/2019,06/05/2019,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,FedEx Corporation,FDX,P,05/16/2017,06/05/2017,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,General Electric Company,GE,S,05/16/2017,06/05/2017,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Dover Corporation,DOV,P,05/15/2019,06/05/2019,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,JT,2000086356 SP 3M Company,MMM,S,05/14/2020,05/20/2020,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,3M Company,MMM,S,05/14/2020,06/05/2020,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Dover Corporation,DOV,S,05/14/2020,06/05/2020,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Dover Corporation,DOV,S,05/14/2020,06/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,"Home Depot, Inc",HD,P,05/14/2020,06/05/2020,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,JT,"2000086357 SP Home Depot, Inc",HD,P,05/14/2020,05/20/2020,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Marriott International - Class A,MAR,P,05/14/2020,06/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,2000079936 SP Accenture plc Class A Ordinary,,P,05/13/2021,05/17/2021,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,AbbVie Inc,ABBV,P,05/12/2020,06/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY NOTE 2.25%,,P,05/10/2022,06/05/2022,2.25%,New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,US Treasury Note 2.25% Due,,P,05/10/2022,06/05/2022,2.25%,New,Subholding of: IRA
Allen,Hon.,Richard W.,Allen,20023082,JT,2000079934 SP Albemarle Corporation,ALB,P,05/04/2021,05/06/2021,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - SecuritiesID Owner Asset Transaction Date Notification Amount Cap."
Allen,Hon.,Richard W.,Allen,20023082,JT,2000079935 SP Johnson & Johnson,JNJ,P,05/04/2021,05/06/2021,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Costco Wholesale Corporation,COST,P,04/27/2017,06/05/2017,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Exxon Mobil Corporation,XOM,S,04/27/2017,05/05/2017,"$1,001 - $15,000",New,Subholding of: INIRA
Allen,Hon.,Richard W.,Allen,20022986,JT,"Activision Blizzard, Inc",ATVI,P,04/20/2023,05/05/2023,"$1,001 - $15,000",New,Subholding of: Charles Schwab IRA
Allen,Hon.,Richard W.,Allen,20023082,SP,"NextEra Energy, Inc",NEE,P,04/17/2020,05/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Procter & Gamble Company,PG,P,04/17/2020,05/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,"Paychex, Inc",PAYX,S,04/15/2020,05/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Phillips 66,PSX,S,04/15/2020,05/05/2020,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,JT,2000086358 SP Truist Financial Corporation,TFC,S,04/15/2020,04/22/2020,"$1 - $1,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Walt Disney Company,DIS,S,04/15/2020,05/05/2020,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Carnival Corporation,CCL,S,04/11/2019,05/05/2019,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,Dover Corporation,DOV,S,04/11/2018,05/05/2018,"$15,001 -",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,CAE Inc. Ordinary Shares,CAE,P,04/09/2019,05/05/2019,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20023082,SP,FedEx Corporation,FDX,S,04/09/2019,05/05/2019,"$1,001 - $15,000",New,Subholding of: LIVTR
Allen,Hon.,Richard W.,Allen,20022986,SP,SouthState Corporation,SSB,S,03/27/2023,04/05/2023,"$100,001 -",New,"Subholding of: R.W. Allen & Associates, Inc."
Allen,Hon.,Richard W.,Allen,20023082,JT,US TREASURY BILL DUE 9/15/22,912796U49,P,03/25/2022,04/05/2022,"$1 - $1,000",New,Subholding of: IRA
Allen,Hon.,Richard W.,Allen,20023082,SP,BB&T Corporation,BBT,S,03/23/2017,04/05/2017,"$1,001 - $15,000",New,Subholding of: INIRA
Allen,Hon.,Richard W.,Allen,20023082,SP,US TREASURY BILL DUE 9/15/22,912796U49,P,03/21/2022,04/05/2022,"$1 - $1,000",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Accenture plc Class A Ordinary,ACN,S,03/14/2023,04/05/2023,"$50,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,"Pfizer, Inc",PFE,S,03/14/2023,04/05/2023,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Walt Disney Company,DIS,P,03/14/2022,04/05/2022,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
Allen,Hon.,Richard W.,Allen,20023082,SP,Thermo Fisher Scientific Inc,TMO,P,03/10/2022,04/05/2022,"$15,001 -",New,"Subholding of: R.W. Allen & Associates, Inc. > RWA&A - Securities"
